feature	f1.naiveBayes	X140424_UNC13_SN749_0344_AC3WUKACXX_AGTTCC_L004	X120201_UNC11_SN627_0181_AC0CETACXX_GCCAAT_L001	X120425_UNC11_SN627_0224_BD0VAKACXX_CAGATC_L006	X120425_UNC11_SN627_0224_BD0VAKACXX_GATCAG_L008	X120425_UNC11_SN627_0224_BD0VAKACXX_TAGCTT_L004	X120604_UNC13_SN749_0179_AC0V5LACXX_GCCAAT_L004	X120201_UNC11_SN627_0181_AC0CETACXX_TAGCTT_L004	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L006	X120215_UNC10_SN254_0327_AC0CMCACXX_TAGCTT_L007	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L001	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L003	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L002	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L003	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L004	X120502_UNC14_SN744_0235_BD0YUTACXX_TAGCTT_L005	X120604_UNC13_SN749_0180_BD127FACXX_GCCAAT_L005	X120611_UNC15_SN850_0219_BD120UACXX_GCCAAT_L003	X120430_UNC10_SN254_0353_AC0TGUACXX_TGACCA_L003	X120501_UNC16_SN851_0154_BC0MB8ACXX_ACTTGA_L008	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L003	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTCAA_L006	X131016_UNC15_SN850_0333_AC2MBAACXX_GTGGCC_L006	X121126_UNC9_SN296_0314_BC11Y0ACXX_CAGATC_L002	X121126_UNC9_SN296_0314_BC11Y0ACXX_TAGCTT_L003	X130205_UNC16_SN851_0213_AD1TC5ACXX_CTTGTA_L003	X130722_UNC9_SN296_0385_AD2F28ACXX_TAGCTT_L005	X131217_UNC14_SN744_0384_BC32YDACXX_GCCAAT_L003	X131217_UNC15_SN850_0343_AC330UACXX_CGATGT_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_CTTGTA_L005	X140312_UNC15_SN850_0357_AC3M7FACXX_TTAGGC_L008	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L003	X111212_UNC15_SN850_0155_AD087AACXX_ACTTGA_L004	X120514_UNC16_SN851_0158_AC0UWTACXX_ACTTGA_L006	X120514_UNC11_SN627_0229_AD121AACXX_GATCAG_L006	X130814_UNC10_SN254_0487_AC2BD1ACXX_ACAGTG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_ATCACG_L004	X130722_UNC9_SN296_0385_AD2F28ACXX_ACTTGA_L006	X120501_UNC11_SN627_0226_AC0TGKACXX_GCCAAT_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_CGTACG_L004	X130226_UNC14_SN744_0315_AD1V5TACXX_GCCAAT_L008	X120507_UNC10_SN254_0355_AC0TR8ACXX_ACAGTG_L007	X130226_UNC14_SN744_0315_AD1V5TACXX_CAGATC_L008	X120501_UNC11_SN627_0226_AC0TGKACXX_ACAGTG_L004	X120501_UNC11_SN627_0226_AC0TGKACXX_TGACCA_L008	X140820_UNC17_D00216_0240_AC5FB2ACXX_TTAGGC_L004	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L005	X120521_UNC12_SN629_0212_AC0RWNACXX_TGACCA_L003	X120514_UNC16_SN851_0159_BC0TARACXX_GCCAAT_L008	X130827_UNC15_SN850_0325_BC2AV1ACXX_ACTTGA_L004	X130827_UNC15_SN850_0325_BC2AV1ACXX_TAGCTT_L005	X130722_UNC9_SN296_0385_AD2F28ACXX_GGCTAC_L008	X140312_UNC11_SN627_0348_AC3KRYACXX_ACTTGA_L002	X140312_UNC11_SN627_0348_AC3KRYACXX_CCGTCC_L003	X140815_UNC11_SN627_0374_AC5FPLACXX_CCGTCC_L007	X130325_UNC16_SN851_0231_BC20VNACXX_ACTTGA_L004	X140304_UNC14_SN744_0400_AC3LWGACXX_GGCTAC_L007	X140304_UNC14_SN744_0400_AC3LWGACXX_GAGTGG_L007	X130325_UNC12_SN629_0268_AC22W1ACXX_GTGGCC_L006	X130530_UNC9_SN296_0371_BC2528ACXX_TTAGGC_L008	X130328_UNC10_SN254_0443_AD238RACXX_AGTCAA_L003	X130424_UNC11_SN627_0294_BC236MACXX_GTTTCG_L007	X130606_UNC9_SN296_0372_AC277JACXX_GGCTAC_L001	X130722_UNC9_SN296_0385_AD2F28ACXX_GTTTCG_L008	X130723_UNC9_SN296_0386_BC2E4WACXX_GATCAG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_GTGGCC_L001	X130827_UNC15_SN850_0325_BC2AV1ACXX_GTGGCC_L006	X130723_UNC9_SN296_0386_BC2E4WACXX_ATCACG_L001	X130723_UNC9_SN296_0386_BC2E4WACXX_ACTTGA_L002	X131008_UNC15_SN850_0331_AC2KJ8ACXX_AGTTCC_L003	X131008_UNC11_SN627_0326_AC2KLPACXX_AGTTCC_L003	X131021_UNC9_SN296_0409_BC2M6NACXX_ATCACG_L004	X140102_UNC15_SN850_0344_AC384WACXX_ACAGTG_L002	X131016_UNC15_SN850_0333_AC2MBAACXX_ATCACG_L007	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L001	X140325_UNC11_SN627_0349_AC3KB8ACXX_AGTCAA_L008	X140325_UNC15_SN850_0358_AC3LP7ACXX_GATCAG_L001	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_ACAGTG_L006	X140318_UNC14_SN744_0403_AC3M3WACXX_GCCAAT_L004	X140312_UNC11_SN627_0348_AC3KRYACXX_TGACCA_L002	X140318_UNC14_SN744_0403_AC3M3WACXX_TGACCA_L004	X140318_UNC14_SN744_0403_AC3M3WACXX_CGATGT_L003	X140318_UNC14_SN744_0403_AC3M3WACXX_GTGAAA_L003	X141031_UNC11_SN627_0387_AC5FAKACXX_GTCCGC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CAGATC_L002	X130827_UNC15_SN850_0324_AC2B28ACXX_CTTGTA_L003	X130926_SN254_0496_AD2DY9ACXX_GTGGCC_L003	X140506_UNC15_SN850_0363_BC3YJYACXX_GATCAG_L004	X140509_UNC11_SN627_0357_BC4CGKACXX_ATGTCA_L002	X140815_UNC11_SN627_0375_BC59VCACXX_GTGAAA_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_GTTTCG_L007	X140826_UNC9_SN296_0432_AC5CAJACXX_ATCACG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_CCGTCC_L001	X140820_UNC17_D00216_0240_AC5FB2ACXX_ACTTGA_L008	X140404_UNC11_SN627_0350_BC3K66ACXX_ATCACG_L001	X140312_UNC11_SN627_0348_AC3KRYACXX_GCCAAT_L007	X140312_UNC11_SN627_0348_AC3KRYACXX_AGTTCC_L008	X140318_UNC14_SN744_0403_AC3M3WACXX_ATCACG_L007	X140305_UNC13_SN749_0334_BC3L6VACXX_ATCACG_L006	X140305_UNC13_SN749_0334_BC3L6VACXX_GTCCGC_L003	X140318_UNC12_SN629_0354_AC3K7VACXX_ACTTGA_L002	X140305_UNC13_SN749_0334_BC3L6VACXX_ACTTGA_L008	X140815_UNC11_SN627_0375_BC59VCACXX_CGATGT_L003	X140820_UNC17_D00216_0241_BC5DBKACXX_CGATGT_L005	X140325_UNC11_SN627_0349_AC3KB8ACXX_GATCAG_L002	X140506_UNC15_SN850_0363_BC3YJYACXX_ACTGAT_L007	X140509_UNC11_SN627_0357_BC4CGKACXX_CAGATC_L005	X140508_UNC12_SN629_0367_AC3U9RACXX_GAGTGG_L002	X140509_UNC11_SN627_0357_BC4CGKACXX_GATCAG_L004	X140815_UNC11_SN627_0375_BC59VCACXX_GCCAAT_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_TGACCA_L008	X140820_UNC17_D00216_0241_BC5DBKACXX_GCCAAT_L008
ENSG00000146426.17	0.673649	2.00569	2.68218	3.23632	2.55147	2.6253	2.33424	2.10428	2.31681	2.33009	2.19475	2.01732	1.76857	2.46061	2.27236	2.3157	2.61254	1.88809	2.00745	2.4888	2.7237	2.362	1.85526	2.05627	2.20032	2.5085	2.11255	2.29452	2.29459	2.84482	2.68939	2.17183	2.17111	2.14009	2.19599	1.57321	1.79648	2.24036	1.87784	2.2085	1.70323	2.1463	1.94629	2.8671	2.303	2.03726	2.0243	2.86475	1.6757	1.82249	1.74299	1.90321	2.78164	2.13304	1.95842	2.88726	2.19175	2.50465	2.38042	2.46514	2.08238	2.19312	1.87279	2.25398	2.29952	2.33017	2.11625	2.08355	2.1802	2.17764	2.29418	2.09361	2.12484	2.62362	2.1804	2.12299	2.18068	1.81473	2.163	1.77608	2.56228	2.23731	1.91022	2.20787	2.38869	2.12018	1.51168	1.66047	1.77036	2.12293	2.74501	2.22411	2.50179	1.98448	2.21076	2.33503	2.25034	1.99225	1.91752	2.39604	2.42841	2.14126	2.41426	2.37511	2.23282	2.84419	2.47533	2.60772	2.01451	2.34952	2.24073	2.36338	2.14737	2.32597	2.34097
ENSG00000117632.20	0.67363	3.9872	3.55536	5.2125	3.75994	3.72758	3.69043	3.97108	3.27027	3.4669	3.62548	3.66937	3.81188	3.9001	3.94839	4.45812	3.88128	3.33268	3.369	3.44163	2.8312	4.16751	3.57791	3.68529	3.16309	4.86277	4.44872	3.64201	3.81573	4.16239	3.3446	3.8638	3.40137	3.61024	3.58066	3.35196	3.09907	3.36613	3.56825	2.93568	4.17609	3.67124	3.92866	3.83792	4.63031	3.91259	3.56422	4.53905	3.08631	3.88077	3.458	3.60565	4.08199	3.01269	3.4048	3.81425	5.01989	4.63238	3.80891	3.63643	5.6275	4.16332	3.60423	4.62999	3.58982	3.5463	3.88053	3.86289	3.4256	3.83879	3.87384	3.77467	3.88062	4.01816	4.73127	3.23463	4.08337	4.19177	4.53128	3.15404	3.52882	3.50907	3.02923	4.50993	3.98497	3.63901	4.61721	3.72298	3.40696	3.54216	3.99798	3.31685	4.47655	3.98724	3.82002	4.82085	3.47878	3.99137	3.90637	3.45314	4.16643	3.50025	3.12624	3.17071	3.67431	5.29178	3.93004	5.87487	4.10224	4.17995	4.1557	3.90195	4.35446	3.78295	4.84695
ENSG00000242590.1	0.673595	0	0	0	0	0	0	0	0	0	0.0909889	0	0	0	0	0	0	0.033087	0.0123403	0	0.022996	0	0	0	0	0	0.038037	0	0.710945	0	0	0	0	0	0.0454006	0.0548809	0.254719	0	0	0.0238623	0	0	0	0	0	0	0.330482	0.0622482	0	0	0	0.123282	0	0	0	0	0	0	0.169486	0	0	0	0	0	0	0	0.0483589	0.320716	0.0686149	0.0541388	0	0.538313	0.0770769	0.510011	0	0	0	0	0	0	0	0	0	0	0	0	0.620132	0.0793583	0	0.0807167	0	0	0	0	0	0	0.953315	0	0	0	0	0	0.0547262	0.055046	0	0.0416452	0	0	0	0.0296529	0	0	0	0.0555612	0.978665
ENSG00000257735.1	0.673502	0.0776958	0.166677	0.15589	0.0471403	0.100305	0.0874506	0.151284	0.0972711	0	0.0235351	0.0436772	0.0625481	0.0442065	0.131786	0.0971569	0.164259	0.0961474	0.060233	0.0714272	0.0818524	0.0853691	0.102654	0.051397	0.168768	0.316329	0.09251	0.0352651	0.222653	0.218421	0.159751	0.0946252	0.10798	0.0365459	0.0304949	0.0941512	0.0137197	0.103823	0.055536	0.0586208	0.0803768	0.0263856	0.151729	0.0734573	0.138743	0.0348616	0.178831	0.186915	0.0390668	0.124126	0.0874291	0.134814	0.118087	0.203324	0.273519	0.131242	0.141196	0.154279	0.0976791	0.152285	0.038593	0.286528	0.037526	0.0712172	0.0930291	0.143529	0.124097	0.0728998	0.0518975	0.0364162	0.145097	0.127365	0.13122	0.196347	0.154198	0.103294	0.117463	0.100299	0.0707438	0.124527	0.192475	0.286464	0.0816968	0.19399	0.103986	0.163433	0.14515	0.180838	0.0128428	0.0999174	0.0921997	0.13221	0.108911	0.276192	0.0228134	0.0793323	0.394514	0.0884124	0.106203	0.146652	0.160867	0.176109	0.233099	0.188547	0.192221	0.0684753	0.0564631	0.175736	0.223567	0.127017	0.127892	0.101837	0.134703	0.158201	0.0202976
ENSG00000279229.1	0.673452	0.0318063	0.0410031	0.0613411	0	0.0613818	0.0257759	0.0292634	0	0	0	0	0	0.0223475	0.0458857	0	0.0534734	0.0221792	0	0	0.00772423	0	0.0237399	0.013099	0.0301808	0.0405107	0	0	0	0.204306	0.0190636	0.0164058	0.0141526	0.0365459	0	0	0	0.0269836	0	0.0355832	0.0275164	0.0263856	0.0147852	0.115074	0.0147733	0.0348616	0.0215244	0.0127635	0	0	0	0.0130351	0	0.0774469	0	0	0.0214331	0.0206376	0	0.0359016	0.0573449	0	0	0	0.0629709	0.0378593	0.0324977	0	0.0176001	0.0183739	0.0605876	0	0	0.0143597	0.0408352	0.0215301	0.0407068	0.0296979	0.0241416	0	0.0765835	0.0726822	0.016882	0.0192753	0.053344	0	0	0	0	0.0207981	0.0921997	0.0682882	0.0694464	0.0831961	0	0.0483505	0.0352	0	0	0.0283137	0.0215815	0.0511859	0.0368149	0.0186874	0.0869395	0.0416452	0.0115505	0.0315186	0.0955025	0.0725461	0.0382394	0.0419873	0	0.0188655	0
ENSG00000223715.1	0.673346	0	0	0.0413093	0	0.020882	0.012971	0.0292634	0	0	0	0	0	0	0	0	0.0136388	0.0111511	0	0.0291859	0	0	0.0695929	0.0260287	0.533413	0.0136867	0.038037	0.0524419	0	0.145768	0.0561341	0.208294	0.205428	0	0.0888292	0	0	0	0	0	0	0.0263856	0.0147852	0.0151295	0.0147733	0.0233755	0.0215244	0.0622482	0	0.0325056	0	0.0259024	0.272586	0	0	0.0251793	0.248138	0	0	0.0181119	0	0.0218786	0	0.300563	0.0161183	0.0191088	0	0.0187292	0	0	0.0605876	0.0970119	0.0770769	0.0424748	0.0137978	0.0426064	0.0407068	0	0.820062	0.0905016	0.0261849	0	0.0816968	0.209894	0.0180994	0.0175989	0	0	0.0255228	0.0807167	0.126824	0	0.398118	0.0143556	0	0.0483505	0.0177549	0.484868	0.022162	0.0421754	0	0.0839098	0	0.0186874	0.415222	0.144899	0.0115505	0.062074	0.0328581	0.0296529	0.0568243	0	0	0	0.059697
ENSG00000053524.11	0.673344	1.82765	1.26391	1.25544	1.68052	1.10016	1.16106	1.167	1.0434	1.16684	1.11449	1.30861	0.780854	1.33263	1.90635	0.822163	1.27583	1.1764	1.05603	0.746972	1.26069	0.859614	0.847295	1.05511	1.387	1.46033	1.40663	1.36288	0.826497	0.990038	0.954534	0.672631	1.17488	0.704879	1.30669	0.650626	0.789293	0.928872	0.855068	1.12782	0.800894	1.09143	1.34676	1.64422	1.91098	0.949575	2.04703	1.44082	1.21505	0.943666	1.05216	0.826715	1.22448	1.03669	1.20346	1.68849	1.53929	1.15985	1.01699	1.096	1.32291	1.16688	1.32769	0.837337	1.60236	1.55254	1.38776	0.88291	1.10075	1.20492	2.22068	0.790955	1.12599	1.13049	1.32938	0.872492	2.03256	0.977529	0.872472	1.00902	1.50454	2.25486	0.800128	1.25024	1.2842	1.29834	0.509169	0.904275	1.24381	1.08332	1.05561	1.23153	1.50298	1.39177	1.00455	1.31939	1.00708	0.605379	1.69324	1.17114	0.952651	0.992547	1.17289	1.17119	1.43731	0.600012	0.974441	1.38477	1.42872	1.75534	0.998835	1.01455	1.1154	1.16601	1.30458
ENSG00000274024.1	0.67319	0	0.190022	0.290724	0.0238479	0.0810327	0	0.071613	0.1277	0.0694597	0.069006	0.022077	0.0523913	0.0865413	0.198131	0.0971569	0.0791747	0.054552	0.0947049	0.0291859	0.0305453	0.0126509	0.0583253	0	0.0301808	0.346015	0.0191993	0.0859351	0	0.0172862	0.0918793	0.0164058	0.0554467	0.0184399	0	0	0	0	0	0	0.0275164	0.0263856	0.0293549	0.115074	0.057827	0.101138	0.0215244	0.0127635	0	0.0163848	0	0	0.0802534	0.106821	0.0183357	0.0375351	0	0.0408579	0	0.0874471	0	0.0642501	0.018939	0	0.0781129	0	0.0163809	0	0	0.0364162	0.0457814	0	0	0.0424748	0.0671607	0.0426064	0.177212	0.0585392	0.0477142	0.0730447	0.100861	0.153455	0.0498144	0.0192753	0.035877	0.148241	0	0	0	0.0807167	0.0563333	0.0900526	0.307171	0.147601	0.0228134	0.032492	0	0	0.0858453	0.146652	0.0427071	0.0998788	0.123326	0.0370319	0.0444143	0.0416452	0.140655	0.228063	0.0646707	0.140183	0	0.101837	0	0.251279	0
ENSG00000179292.4	0.673179	0.135779	0.201494	0.0613411	0.516271	0.0413369	0.156765	0.138439	0.0334861	0.10246	0.242054	0.399511	0.167952	0.185144	0.307475	0.0251884	0.116529	0.165019	0.403244	0.417578	0.0960407	0.0736107	0.155436	0.342696	0.0594774	0.141143	0.687444	0.118343	0.352092	0.3618	0.207793	0.234802	0.304782	0.246207	0.360123	0.226232	0.0272537	0.197873	0.280361	0.124711	0.495711	0.236942	0.512988	0.0447186	0.0436807	0.0903923	1.17589	0.165374	0.363419	0.0639877	0.44882	0.350553	0.118087	0.12119	0.138055	0.085486	2.99355	0.136246	0.0788917	0.198296	0.426045	0.0847811	0.390681	0.391903	0.204968	0.208242	0.221331	0.157133	0.14825	0.122046	0.541334	0.30495	0.483025	0.624758	0.080068	0.0632476	0.404505	0.66758	0.218617	0.0371891	0.214125	0.49977	0.445862	0.161404	0.136376	0.207673	0.226216	0.476968	0.219607	0.190752	0.394012	0.15264	0.541828	0.242729	0.109194	0.27288	0.382367	0.314631	0.220343	0.0957774	0.160867	0.350761	0.26237	0.0901289	0.12773	0.282183	0.281631	0.736541	0.262852	0.489828	0.0929891	0.121017	0.091787	0.205822	0.610148
ENSG00000163497.2	0.673173	1.93122	0.957223	0.0809796	1.32211	2.68894	1.52109	0.690549	1.4633	2.53358	2.58687	2.41902	2.66376	2.76871	1.6685	1.90417	2.30479	3.4145	2.31881	3.33414	1.18539	2.10019	3.44726	3.06327	2.84543	2.92528	3.15146	2.33181	2.68765	2.85891	2.05828	3.65748	3.59861	2.9364	3.52797	3.28296	2.30189	3.2881	3.6231	2.49492	1.73817	2.58365	2.8675	0.711295	1.03522	3.38316	1.55653	0.109399	3.09806	2.84429	3.15441	2.71586	2.3735	3.31976	3.0152	1.01963	3.28525	0.874254	1.22408	0.855475	3.47813	2.797	3.37813	3.54716	2.12743	3.60359	3.07705	2.83176	2.67009	3.08981	3.01677	3.88799	3.10159	2.76887	2.4606	2.53542	1.8821	1.12489	3.46141	1.33101	2.76863	3.60985	2.51689	2.8181	2.36666	1.6084	0.178369	3.7625	3.54852	3.55064	3.04786	2.74007	0.0559376	3.1991	1.38625	0.546133	4.79803	3.61354	2.39741	2.10514	3.30165	4.28978	3.16021	1.98791	3.62673	2.18394	1.92331	0.046913	0.521634	2.56446	2.89981	3.2288	2.8155	2.79189	0.802135
ENSG00000234997.1	0.673169	0.092536	0.278306	0.450664	0.0238479	0.208734	0.0257759	0.0147388	0.112601	0.0860961	0.0235351	0.022077	0	0.19449	0.0607247	0.0737382	0.0791747	0	0.0365734	0	0.022996	0	0.0119404	0.0260287	0.0301808	0.129104	0.0191993	0.0352651	0.0559556	0.0995002	0.207793	0.0164058	0.0951031	0.0184399	0.0153637	0.0414404	0	0.0269836	0.0188568	0.0355832	0.0275164	0	0.0578726	0.333867	0.071776	0.0233755	0.122701	0.0127635	0	0	0.035894	0	0.154542	0	0.0363413	0.0737121	0	0.154279	0.0402236	0.242282	0	0.0847811	0	0.15365	0.0781129	0.0562647	0.079346	0.037114	0.132823	0.0541388	0.0605876	0	0.113496	0.028516	0.0540846	0.214626	0.0669523	0	0.461499	0.0187674	0.100861	0.113884	0.016882	0	0.0705112	0.277317	0	0	0	0.0207981	0.143697	0.0460396	0.207117	0.0562259	0.045118	0.0639614	0.052346	0.12985	0.0438436	0.241238	0	0.0344133	0.187521	0.0370319	0.0298276	0	0.0229692	0.162215	0.168663	0	0.0750702	0.121017	0.0621177	0.158201	0.0202976
ENSG00000186583.11	0.673169	0.267747	0.0931828	1.3796	0.0471403	0.13777	0.0754162	0.213147	0.0498178	0.0178225	0.0118368	0.183074	0.0421303	0.0761244	0.103964	0	0.198618	0.183856	0.105936	0.0291859	0.045475	0	0.0583253	0.100281	0.267282	0.0271887	0.07468	0.279938	0.0739327	0.259606	0.0918793	0.0946252	0.0418706	0.0543298	0.0888292	0.0414404	0.233071	0.0269836	0.0373646	0.0699436	0.0275164	0.0520929	0.249205	0.62537	0.249026	0.111769	0.265902	0.288165	0.0390668	0.0483705	0.018108	0.0511508	0.272586	0.279221	0.169784	0.342158	0.102847	0.511185	0.18666	0.136465	0.243285	0.235417	0.108601	0.0712172	0.293586	0.312296	0.13858	0	0.101234	0.0715527	0.235434	0.0814828	0.199133	0.184391	0.583292	0.0834714	0.21142	0.352068	0.198784	0.141115	0.459749	0.240118	0.0816968	0.17783	0.297894	0.26377	0.0193385	0.0945013	0.0504104	0.0411725	0.208477	0.21154	0.667457	0.380279	0.188702	0.194469	0.0857805	0.188955	0.126154	0.183178	0.0836648	0.131072	0.106612	0.0727413	0.363959	0.260571	0.170485	0.665059	0.383665	0.340969	0.225835	0.341724	0.265755	0.0188655	0.11603
ENSG00000205936.3	0.673028	0.047338	0	0.0413093	0.0471403	0.0413369	0.0874506	0.112242	0.0168832	0	0.0118368	0.0855262	0.0523913	0.0112362	0.0155304	0	0.305304	0	0.0123403	0.0575441	0.022996	0	0.0237399	0	0.08794	0.0536576	0.563043	0.195045	0	0.37387	0.0561341	0.0484314	0.068841	0	0.0745616	0.0548809	0.040607	0.0269836	0.0188568	0.0238623	0.0542958	0.0132798	0.0147852	0.0875227	0.0147733	0.0348616	0.0425952	0.307241	0	0.0639877	0.0705441	0	0.118087	0	0	0.164236	0.0214331	0.0206376	0.283936	0.0533803	0	0.0432888	0	0.0182854	0	0	0	0	0	0.0183739	0.362714	0.033394	0.0198333	0.350258	0	0.0834714	0.0137539	0.0726538	0.0241416	0.250112	0.0765835	0.04424	0.0334838	0.0192753	0.0873887	0.0175989	0	0.0163835	0.0504104	0	0.126824	0.19229	0.0422438	0.042463	0.045118	0	0	0.244761	0.065065	0.0693355	0.0215815	0.0511859	0.0185769	0.0370319	0	0.204407	0.0342589	0	0.0488909	0.947824	0.178062	0	0	0.0188655	0.0202976
ENSG00000161010.14	0.672995	3.11528	3.42027	3.0854	2.84878	2.89315	2.75618	3.02092	2.81735	2.57824	2.4518	2.94402	2.58015	2.90873	2.73636	2.94759	3.05789	3.15532	2.5731	2.90424	2.9504	3.06259	3.06993	2.93666	3.1085	3.38201	3.36968	3.31708	3.41913	3.19314	3.24548	3.33792	3.00281	2.74789	2.80323	2.4503	3.9398	2.80052	3.06635	2.80943	3.13358	2.73074	3.27603	3.41316	3.17905	2.99117	3.73019	3.44491	2.84693	2.63559	3.5904	3.28034	3.224	3.76498	3.3685	3.3218	3.58017	3.67928	3.69633	3.53035	3.76265	3.08157	3.33754	2.93721	3.53734	3.14772	2.90103	3.02921	3.11992	3.00072	3.65893	3.2539	3.40935	3.77094	3.83047	3.37659	3.5632	3.13635	3.26269	3.30393	3.83603	3.58339	2.93973	3.08036	3.24764	3.5134	3.68973	3.81227	3.65495	3.43501	3.3939	3.33211	3.74938	3.71659	3.01925	3.6268	3.8251	3.27152	3.43924	3.44995	3.13128	3.33948	3.55787	3.04965	3.36175	3.07382	3.3776	4.09431	3.83469	3.56119	3.71198	3.50589	3.08248	3.23234	3.18852
ENSG00000263985.1	0.672983	0	0.0931828	0.0208679	0	0	0	0	0	0	0	0.0543048	0	0	0	0	0	0.0221792	0	0.0146994	0.0305453	0	0	0	0	0	0.0191993	0.0693288	0.0559556	0	0.14321	0	0.0141526	0	0	0	0	0	0	0	0.105795	0	0	0	0	0	0	0	0	0	0	0.0259024	0.0206752	0	0	0.0126689	0	0	0.0788917	0.0359016	0	0	0	0	0	0	0	0	0	0	0	0	0.0392809	0.0562414	0	0	0.0137539	0.0149592	0.257139	0	0	0.0149652	0.0334838	0.127721	0	0	0.0569284	0	0	0	0	0	0.0283599	0	0.045118	0.194469	0	0.045183	0	0	0	0	0	0	0	0	0.0115505	0.162215	0	0	0	0	0	0	0.0788295
ENSG00000166428.12	0.672982	1.50909	2.14078	2.0114	1.49318	1.75249	1.44403	1.55952	1.09027	1.6257	1.11058	1.48761	1.73118	1.54166	1.9384	1.00597	1.67511	1.24973	1.35602	1.65538	1.48253	1.91022	1.53463	2.36818	1.61832	1.43768	0.789302	1.57706	1.7961	1.876	2.06074	0.806737	1.59612	1.60971	0.719204	0.856097	1.89877	1.00177	0.955126	0.890719	1.51973	1.00229	1.19205	2.90704	1.83079	1.163	2.08019	1.11686	1.05517	1.69144	2.20972	1.81106	2.30921	1.51361	1.29368	1.29873	1.65751	2.16985	1.97374	2.22583	1.63155	1.18733	1.49957	1.96124	1.98404	1.04126	1.05876	2.26198	1.65363	1.59935	1.06106	2.30247	2.78029	1.89972	1.87208	1.27811	0.984217	0.690508	0.969707	1.64976	1.14708	0.508876	1.07291	0.649574	2.1081	2.02174	1.83301	0.526959	2.03558	1.38235	2.03909	1.64737	2.62368	1.96845	1.9557	1.98443	1.08872	1.51708	1.86338	1.06807	0.808045	1.93146	1.4802	1.3861	1.5904	0.421646	1.34105	0.348025	1.51678	1.88905	1.52728	1.92473	2.06957	1.43496	2.29452
ENSG00000171557.16	0.672931	0	0.0138553	0	0.0238479	0	0	0.0292634	0	0.0178225	0	0	0	0	0	0	0	0	0	0	0.022996	0.0126509	0	0	0	0	0	0	0	0.0172862	0	0	0	0.0365459	0.0304949	0	0	0	0.0373646	0.0120023	0.0275164	0	0	0	0	0	0	0	0	0	0.018108	0	0.0206752	0	0	0	0.0214331	0	0	0	0	0	0.0736946	0	0	0	0	0.0187292	0	0	1.34191	0	0.78931	0.86458	0	0	0	0	0	0	0	0	0	0	0.035877	0	0.384337	0	0.0128428	0	0.0191326	0	0.937409	0	0	0	0	0	0	0	0.0215815	2.25213	0	0.219312	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101049.14	0.672921	0.601085	0.529209	2.22864	0.254343	0.923987	0.13419	0.667966	0.199953	0.10246	0.154179	0.345692	0.121413	0.222015	0.284188	1.50289	0.455368	0.281556	0.664582	0.994333	0.116953	0.195922	0.424304	0.191416	0.419299	0.456661	0.840777	0.407143	0.93761	0.518807	0.592416	0.380593	0.325582	0.0889762	0.293126	0.1195	0.508674	0.140136	0.108149	0.0699436	1.34694	0.21562	1.90946	0.641552	0.645981	0.346345	2.42018	0.362377	0.0766645	0.138612	0.324785	0.386849	2.04468	0.908927	0.44157	0.445312	0.248138	1.5094	0.440889	1.98863	0.752076	0.319206	2.0863	2.30496	1.16115	0.283654	0.380107	0.0187292	0.342445	0.170111	0.636611	0.127365	0.378929	1.33654	0.753946	0.249143	0.517957	0.240032	0.414189	0.564055	0.797694	0.683123	0.37822	0.285824	0.765766	0.767351	0.566189	0.380158	0.458472	0.610112	0.685697	0.401937	4.15026	0.447187	0.262352	0.768206	1.13584	0.149942	0.916864	0.842016	0.435284	0.541017	0.931195	0.278141	0.751532	0.510556	0.465301	3.85959	0.541267	0.561	0.783393	1.83305	0.277963	1.70721	0.236308
